"feature","metadata","value","coef","stderr","pval","qval","base.model","tweedie.index","N","N.not.zero","percent.zero","Antibiotic"
"ybhL","ResistanceType","TP",0.157747362099261,0.0511431070848063,0.0367728044681806,0.495218238822579,"CPLM",1.99,6,6,0,"TP"
"ydcL","ResistanceType","TP",0.0609587933049815,0.0188101131813281,0.0316516080684659,0.495218238822579,"CPLM",1.99,6,6,0,"TP"
"yebA","ResistanceType","TP",-0.161946274487133,0.0530732574327774,0.0379772380101562,0.495218238822579,"CPLM",1.01,6,6,0,"TP"
"yebE","ResistanceType","TP",0.152169964261713,0.0527239978532149,0.0447351038200919,0.495218238822579,"CPLM",1.99,6,6,0,"TP"
"yhjG","ResistanceType","TP",0.151201949946863,0.0479100306183059,0.0343170445378653,0.495218238822579,"CPLM",1.99,6,6,0,"TP"
"ykfI","ResistanceType","TP",0.120422398281161,0.0419182868682658,0.0453410281057621,0.495218238822579,"CPLM",1.99,6,6,0,"TP"
"yobH","ResistanceType","TP",0.132226623678231,0.0427440198670607,0.0364519013821228,0.495218238822579,"CPLM",1.99,6,6,0,"TP"
"yohF","ResistanceType","TP",0.0913809151239455,0.0310866050275885,0.0424077494919226,0.495218238822579,"CPLM",1.99,6,6,0,"TP"
"frdA","ResistanceType","TP",0.0985120620004171,0.0348160230052986,0.0473688970763773,0.498296190024228,"CPLM",1.99,6,6,0,"TP"
"yhcO","ResistanceType","TP",0.0985120327721993,0.0348044515741555,0.0473237591709137,0.498296190024228,"CPLM",1.99,6,6,0,"TP"
"yliF","ResistanceType","TP",-0.209413486083407,0.0745192879480185,0.0483075089935996,0.499185831213903,"CPLM",1.01,6,6,0,"TP"
"ysaB","ResistanceType","TP",-0.128710301053433,0.0459265215447036,0.0486860255134547,0.499185831213903,"CPLM",1.01,6,6,0,"TP"
"acrB","ResistanceType","TP",0.0566402711968971,0.0274108842657289,0.107675490259553,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"acrR","ResistanceType","TP",0.150938939678876,0.0684587748383709,0.0921567811562401,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"ais","ResistanceType","TP",0.438253907833159,0.211384083901181,0.106835093883654,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"argA","ResistanceType","TP",-0.158001158136725,0.0651337641501476,0.0723086676830572,0.499308220629105,"CPLM",1.01,6,6,0,"TP"
"argC","ResistanceType","TP",-0.161791832591237,0.0752889803386565,0.0980977250734208,0.499308220629105,"CPLM",1.01,6,6,0,"TP"
"argI","ResistanceType","TP",-0.183499573211885,0.0759108169331175,0.0729754962981989,0.499308220629105,"CPLM",1.01,6,6,0,"TP"
"aroG","ResistanceType","TP",-0.0930081521331426,0.0357223856502433,0.059818749202388,0.499308220629105,"CPLM",1.01,6,6,0,"TP"
"arpB_1","ResistanceType","TP",0.226559653466015,0.109440579740804,0.107210562138583,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"bdm","ResistanceType","TP",0.20812625056671,0.0779753396156868,0.0558566009613204,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"carA","ResistanceType","TP",-0.124639556198782,0.0589816090703253,0.102122158406251,0.499308220629105,"CPLM",1.01,6,6,0,"TP"
"codB","ResistanceType","TP",-0.0930414897517006,0.0379816776915074,0.0704724887305523,0.499308220629105,"CPLM",1.01,6,6,0,"TP"
"csrA","ResistanceType","TP",0.0460414881766076,0.0181046714066259,0.0637725040171335,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"cueR","ResistanceType","TP",0.0797622584002731,0.032633763281029,0.0708895393885386,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"cytR","ResistanceType","TP",-0.0856990774030919,0.0348917915593909,0.069981429889096,0.499308220629105,"CPLM",1.01,6,6,0,"TP"
"dcrB","ResistanceType","TP",0.0916834844291938,0.0384342236836238,0.0755390911710906,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"dgsA","ResistanceType","TP",-0.140235805428835,0.0553943586137304,0.0645553826255982,0.499308220629105,"CPLM",1.01,6,6,0,"TP"
"emrB","ResistanceType","TP",-0.106943389253281,0.045155539156597,0.0769605085611256,0.499308220629105,"CPLM",1.01,6,6,0,"TP"
"frdB","ResistanceType","TP",0.105939038533013,0.0398179755531278,0.056356083678445,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"frdD","ResistanceType","TP",0.0762779123240095,0.035314787372604,0.0968953328701304,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"fxsA","ResistanceType","TP",-0.191229253276805,0.0730116129994,0.0588510870355266,0.499308220629105,"CPLM",1.01,6,6,0,"TP"
"gdhA","ResistanceType","TP",-0.138173522628675,0.0634631770602809,0.0950390401439133,0.499308220629105,"CPLM",1.01,6,6,0,"TP"
"gltD","ResistanceType","TP",-0.120174263592151,0.0450266878310452,0.0558666499876267,0.499308220629105,"CPLM",1.01,6,6,0,"TP"
"gmr","ResistanceType","TP",0.201810719921599,0.0845514245783258,0.0754262756215958,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"hemL","ResistanceType","TP",0.159364819114521,0.074546559074186,0.0993342595541641,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"hybE","ResistanceType","TP",-0.091921089343744,0.0431136822628152,0.0999756832362744,0.499308220629105,"CPLM",1.01,6,6,0,"TP"
"ilvC","ResistanceType","TP",-0.118846672590616,0.0454183615423886,0.0590027421861752,0.499308220629105,"CPLM",1.01,6,6,0,"TP"
"leuL","ResistanceType","TP",-0.0698554583440504,0.0298205769389303,0.0791594077561444,0.499308220629105,"CPLM",1.01,6,6,0,"TP"
"lysA","ResistanceType","TP",-0.0972936862591893,0.0409696184785242,0.0764224128780447,0.499308220629105,"CPLM",1.01,6,6,0,"TP"
"lysC","ResistanceType","TP",-0.137755572136209,0.055115873169636,0.0668107202171406,0.499308220629105,"CPLM",1.01,6,6,0,"TP"
"mdtI","ResistanceType","TP",0.108885024327969,0.0521744245696697,0.105193660744068,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"mdtJ","ResistanceType","TP",0.140767585677558,0.05858471506914,0.0741305857567263,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"metH","ResistanceType","TP",-0.120636834205372,0.0540085139137649,0.0892471988344817,0.499308220629105,"CPLM",1.01,6,6,0,"TP"
"nei","ResistanceType","TP",-0.11617430120247,0.0422353991953084,0.0513407522235651,0.499308220629105,"CPLM",1.01,6,6,0,"TP"
"ompF","ResistanceType","TP",-0.122567802885731,0.0451204099880313,0.0531809457129895,0.499308220629105,"CPLM",1.01,6,6,0,"TP"
"ompX","ResistanceType","TP",0.0755341075269481,0.0357238827645779,0.101984915970696,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"pepB","ResistanceType","TP",0.0877801144024632,0.042198781201103,0.106004041419529,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"pheP","ResistanceType","TP",-0.0975749083272123,0.0385760719878789,0.0647048902978945,0.499308220629105,"CPLM",1.01,6,6,0,"TP"
"pmrD","ResistanceType","TP",0.195072627913521,0.0928968527739752,0.103666843874781,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"pntA","ResistanceType","TP",-0.129257941122044,0.0583785738803294,0.0912055323051808,0.499308220629105,"CPLM",1.01,6,6,0,"TP"
"pntB","ResistanceType","TP",-0.12872942623521,0.0579788902381393,0.0905839475752947,0.499308220629105,"CPLM",1.01,6,6,0,"TP"
"psiF","ResistanceType","TP",0.0894039246434529,0.042189027019722,0.101441702235388,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"putA","ResistanceType","TP",-0.119041599946028,0.0438609061032574,0.0533124328709768,0.499308220629105,"CPLM",1.01,6,6,0,"TP"
"puuB","ResistanceType","TP",0.25505048373289,0.108674218136247,0.078779395216004,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"puuC","ResistanceType","TP",0.263636187008205,0.0958440711548046,0.0513386461775371,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"puuE","ResistanceType","TP",0.268386553376861,0.117425806738214,0.0842661154064544,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"puuR","ResistanceType","TP",0.121537473686558,0.0526835993485571,0.0823092992001265,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"pyrB","ResistanceType","TP",-0.127407276006089,0.0557648862594902,0.0843462053277915,0.499308220629105,"CPLM",1.01,6,6,0,"TP"
"ryhA","ResistanceType","TP",-0.142128808910677,0.0681451582606381,0.105344255712103,0.499308220629105,"CPLM",1.01,6,6,0,"TP"
"sdaB","ResistanceType","TP",0.103997725417082,0.0419741552651018,0.068382388173228,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"serW","ResistanceType","TP",-0.093467370086388,0.0441157374609476,0.101492215144525,0.499308220629105,"CPLM",1.01,6,6,0,"TP"
"serX","ResistanceType","TP",-0.0944129259576566,0.0437416478359502,0.0970606130071653,0.499308220629105,"CPLM",1.01,6,6,0,"TP"
"slyB","ResistanceType","TP",0.140624150699186,0.0647552207025847,0.0956358979941861,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"sra","ResistanceType","TP",0.137470091514942,0.0620208261879938,0.0909641533034575,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"stpA","ResistanceType","TP",-0.183961702327675,0.0681095948585561,0.0540402198455026,0.499308220629105,"CPLM",1.01,6,6,0,"TP"
"tatD","ResistanceType","TP",0.168267908731997,0.0805902263364588,0.105074581416672,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"tbpA","ResistanceType","TP",-0.124824141199274,0.0601905599090294,0.106767713063922,0.499308220629105,"CPLM",1.01,6,6,0,"TP"
"tdcF","ResistanceType","TP",0.146752911181834,0.0678392699588737,0.0965375747248863,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"tdh","ResistanceType","TP",0.137896185488391,0.0580359020385075,0.0763165803817172,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"thrL","ResistanceType","TP",-0.0528298925398209,0.0221598255660886,0.0756562321364529,0.499308220629105,"CPLM",1.01,6,6,0,"TP"
"tus","ResistanceType","TP",0.0722892801549265,0.0335971392751821,0.0978004150667982,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"tyrP","ResistanceType","TP",0.103052156003743,0.0463206165780448,0.0901342764060363,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"yccJ","ResistanceType","TP",0.0622216222905397,0.0257394147126666,0.0729705440981625,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"yceB","ResistanceType","TP",0.0730782039181317,0.0328800149557433,0.0903535072990183,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"ycfS","ResistanceType","TP",0.0776312981960738,0.0300176202917785,0.0609281135338501,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"ycgB","ResistanceType","TP",0.0818622758352778,0.0379605161093066,0.0972687111419304,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"ychM","ResistanceType","TP",-0.128028209698236,0.0523076243924726,0.0706274851773624,0.499308220629105,"CPLM",1.01,6,6,0,"TP"
"ydeE","ResistanceType","TP",0.127823038061056,0.0557987784813093,0.0837845473217507,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"ydeP","ResistanceType","TP",0.214579688979889,0.102144314144954,0.103565546161511,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"ydgI","ResistanceType","TP",0.121676375370941,0.0565195066445382,0.0976720373774283,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"ydgR","ResistanceType","TP",0.216095838360321,0.0849710248040365,0.0637658272600447,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"ydiI","ResistanceType","TP",-0.0867185642558286,0.033630084819741,0.0614180919240217,0.499308220629105,"CPLM",1.01,6,6,0,"TP"
"ydiJ","ResistanceType","TP",-0.103124394650243,0.0407706179953274,0.0647073082796769,0.499308220629105,"CPLM",1.01,6,6,0,"TP"
"yeaD","ResistanceType","TP",-0.0843441546770143,0.0366511102827776,0.0828231223949858,0.499308220629105,"CPLM",1.01,6,6,0,"TP"
"yeaS","ResistanceType","TP",0.104087336939973,0.0487604373871149,0.0996833308966177,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"yehU","ResistanceType","TP",-0.104755499137205,0.0456929239571871,0.0836174928141338,0.499308220629105,"CPLM",1.01,6,6,0,"TP"
"yfbJ","ResistanceType","TP",0.237008533017133,0.10750199087023,0.0921696558319523,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"yfcZ","ResistanceType","TP",0.165872832380625,0.0607686126030281,0.0524656455213952,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"yfiA","ResistanceType","TP",0.0968226239464168,0.0427036551840078,0.0859823464777795,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"ygaH","ResistanceType","TP",-0.0777111609228729,0.0349496099638283,0.0902583483875354,0.499308220629105,"CPLM",1.01,6,6,0,"TP"
"yhfZ","ResistanceType","TP",-0.108736088836982,0.0505044461077598,0.09765238459193,0.499308220629105,"CPLM",1.01,6,6,0,"TP"
"yhiO","ResistanceType","TP",0.0729614691446127,0.0271204428530168,0.0546424249067605,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"yiaG","ResistanceType","TP",0.151789357928428,0.0560963480287774,0.0537666023635119,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"yicE","ResistanceType","TP",-0.077563730297762,0.0306285347504619,0.0644997333017,0.499308220629105,"CPLM",1.01,6,6,0,"TP"
"yieF","ResistanceType","TP",0.0675581049906508,0.0313196458072796,0.0972097519302692,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"yiiT","ResistanceType","TP",0.0574873384345421,0.0259118621239204,0.0907562352072573,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"yjbJ","ResistanceType","TP",0.247562934495201,0.112827093697334,0.0932560477460574,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"yjdI","ResistanceType","TP",0.0816834022201429,0.038396943513077,0.10050807375585,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"yjdJ","ResistanceType","TP",0.0865724084460092,0.0384733745465592,0.0876267205489858,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"yliE","ResistanceType","TP",-0.157022497214528,0.0629845530779719,0.0672658495449529,0.499308220629105,"CPLM",1.01,6,6,0,"TP"
"yncB","ResistanceType","TP",0.0746144174388789,0.0361380132165932,0.107875232851967,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"yodA","ResistanceType","TP",-0.496646540937312,0.237480956992729,0.104675515617788,0.499308220629105,"CPLM",1.01,6,6,0,"TP"
"yqeG","ResistanceType","TP",0.20991519615641,0.0781806844781709,0.0549424254066592,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"yqgB","ResistanceType","TP",-0.102815385585951,0.0491063482846679,0.10438993301069,0.499308220629105,"CPLM",1.01,6,6,0,"TP"
"ytfK","ResistanceType","TP",0.17091517997341,0.0699841067865129,0.0710397332369346,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"ytfQ","ResistanceType","TP",0.0928404355848707,0.0371256109555781,0.0667158132361704,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"zntR","ResistanceType","TP",0.0682133232449454,0.0308783627479645,0.091718208758315,0.499308220629105,"CPLM",1.99,6,6,0,"TP"
"argB","ResistanceType","TP",-0.130715009544297,0.0639732920514197,0.110531467025712,0.505075370728602,"CPLM",1.01,6,6,0,"TP"
"argD","ResistanceType","TP",-0.105092496173398,0.0518484647067293,0.112607263138603,0.505075370728602,"CPLM",1.01,6,6,0,"TP"
"dapD","ResistanceType","TP",-0.0699190110525409,0.0346316556253287,0.113635739021877,0.505075370728602,"CPLM",1.01,6,6,0,"TP"
"hybB","ResistanceType","TP",-0.159806603228873,0.079473376134176,0.114691722006984,0.505075370728602,"CPLM",1.01,6,6,0,"TP"
"nagA","ResistanceType","TP",0.174962192488643,0.0859937141079424,0.111627865477146,0.505075370728602,"CPLM",1.99,6,6,0,"TP"
"sdaC","ResistanceType","TP",0.0855120952037196,0.0420173203587717,0.11155549486618,0.505075370728602,"CPLM",1.99,6,6,0,"TP"
"yebO","ResistanceType","TP",0.184302611059481,0.0918787802158747,0.115332915859879,0.505075370728602,"CPLM",1.99,6,6,0,"TP"
"yeeV","ResistanceType","TP",-0.106972893207021,0.052325424612742,0.110393115703974,0.505075370728602,"CPLM",1.01,6,6,0,"TP"
"ygaZ","ResistanceType","TP",-0.0770596458153745,0.038193048678294,0.113803964741903,0.505075370728602,"CPLM",1.01,6,6,0,"TP"
"yqjE","ResistanceType","TP",0.0548396739078272,0.0273412115828451,0.115356720475051,0.505075370728602,"CPLM",1.99,6,6,0,"TP"
"argE","ResistanceType","TP",-0.116664425687061,0.0609585582401779,0.128178778266546,0.505547348000814,"CPLM",1.01,6,6,0,"TP"
"bax","ResistanceType","TP",0.0584968993253921,0.030191862547658,0.124734400472546,0.505547348000814,"CPLM",1.99,6,6,0,"TP"
"carB","ResistanceType","TP",-0.112976110296289,0.0587458875948904,0.126813459180341,0.505547348000814,"CPLM",1.01,6,6,0,"TP"
"dcp","ResistanceType","TP",-0.0659418833761923,0.034661001462521,0.129866772661021,0.505547348000814,"CPLM",1.01,6,6,0,"TP"
"ddlA","ResistanceType","TP",0.100353198681653,0.051577776583493,0.123570310338356,0.505547348000814,"CPLM",1.99,6,6,0,"TP"
"dppB","ResistanceType","TP",0.0645533057690811,0.0328387379381686,0.120753733544011,0.505547348000814,"CPLM",1.99,6,6,0,"TP"
"dppF","ResistanceType","TP",0.0736597862657684,0.0372401959196421,0.119078650186805,0.505547348000814,"CPLM",1.99,6,6,0,"TP"
"hybF","ResistanceType","TP",-0.0891463360655203,0.0472922992952236,0.132512354643666,0.505547348000814,"CPLM",1.01,6,6,0,"TP"
"kbl","ResistanceType","TP",0.147148495964058,0.0781431854219619,0.132810430770023,0.505547348000814,"CPLM",1.99,6,6,0,"TP"
"metE","ResistanceType","TP",-0.0630556558761124,0.0334039249189077,0.13210517127822,0.505547348000814,"CPLM",1.01,6,6,0,"TP"
"metY","ResistanceType","TP",-0.093316342196089,0.0478247256120872,0.122785777049831,0.505547348000814,"CPLM",1.01,6,6,0,"TP"
"mqo","ResistanceType","TP",-0.159037067309722,0.0815314144231195,0.122869264964257,0.505547348000814,"CPLM",1.01,6,6,0,"TP"
"nagB","ResistanceType","TP",0.0978818080359203,0.0517168420396811,0.131348320453684,0.505547348000814,"CPLM",1.99,6,6,0,"TP"
"osmB","ResistanceType","TP",0.12616216763335,0.0661619846199942,0.129211509010388,0.505547348000814,"CPLM",1.99,6,6,0,"TP"
"phnB","ResistanceType","TP",0.152554572818812,0.0806592889607107,0.131546065014332,0.505547348000814,"CPLM",1.99,6,6,0,"TP"
"phoP","ResistanceType","TP",0.160405082543525,0.0821662843566512,0.122647010877294,0.505547348000814,"CPLM",1.99,6,6,0,"TP"
"proK","ResistanceType","TP",-0.0802723537800096,0.0416023261567249,0.125885453193771,0.505547348000814,"CPLM",1.01,6,6,0,"TP"
"pyrI","ResistanceType","TP",-0.107305331818307,0.0546924035130415,0.121279187224204,0.505547348000814,"CPLM",1.01,6,6,0,"TP"
"recB","ResistanceType","TP",-0.081724831144934,0.0435665035368495,0.133919925600101,0.505547348000814,"CPLM",1.01,6,6,0,"TP"
"rluB","ResistanceType","TP",-0.085406396395561,0.0456689751158334,0.134812626133551,0.505547348000814,"CPLM",1.01,6,6,0,"TP"
"rumB","ResistanceType","TP",-0.0941458173329322,0.0503035430167205,0.134588923621155,0.505547348000814,"CPLM",1.01,6,6,0,"TP"
"sodC","ResistanceType","TP",0.100943387128349,0.0522177538490536,0.125364238807918,0.505547348000814,"CPLM",1.99,6,6,0,"TP"
"speA","ResistanceType","TP",-0.0697527569412151,0.0352526896496487,0.118985182388791,0.505547348000814,"CPLM",1.01,6,6,0,"TP"
"trpD","ResistanceType","TP",-0.128643215502834,0.0669531850239979,0.127067938920463,0.505547348000814,"CPLM",1.01,6,6,0,"TP"
"trpE","ResistanceType","TP",-0.119013267368187,0.0613177164746119,0.124244832859142,0.505547348000814,"CPLM",1.01,6,6,0,"TP"
"yejG","ResistanceType","TP",0.0883317647252388,0.0447614429336487,0.119703933551003,0.505547348000814,"CPLM",1.99,6,6,0,"TP"
"ymdF","ResistanceType","TP",0.209964283558876,0.105835154212397,0.118275383254974,0.505547348000814,"CPLM",1.99,6,6,0,"TP"
"yncC","ResistanceType","TP",0.129423287630922,0.0687669863483705,0.132965020743942,0.505547348000814,"CPLM",1.99,6,6,0,"TP"
"yobB","ResistanceType","TP",-0.133657835448567,0.0684096743089324,0.122424175490922,0.505547348000814,"CPLM",1.01,6,6,0,"TP"
"yqjD","ResistanceType","TP",0.0510074505476118,0.0260649875322818,0.121982850183041,0.505547348000814,"CPLM",1.99,6,6,0,"TP"
"yrbC","ResistanceType","TP",0.0714103165964613,0.0373938505509201,0.128793290600132,0.505547348000814,"CPLM",1.99,6,6,0,"TP"
"bolA","ResistanceType","TP",0.0751923364740785,0.0410803842883779,0.141166788700384,0.506564964298593,"CPLM",1.99,6,6,0,"TP"
"cpxP","ResistanceType","TP",0.137721036883971,0.0750892903954974,0.1405576673008,0.506564964298593,"CPLM",1.99,6,6,0,"TP"
"cspA","ResistanceType","TP",-0.0996407919250725,0.055024579892754,0.144405941192272,0.506564964298593,"CPLM",1.01,6,6,0,"TP"
"csrC","ResistanceType","TP",0.137353145143651,0.0754371569388672,0.142750598073079,0.506564964298593,"CPLM",1.99,6,6,0,"TP"
"dppA","ResistanceType","TP",0.066001484860987,0.03635438832738,0.143625685059952,0.506564964298593,"CPLM",1.99,6,6,0,"TP"
"iaaA","ResistanceType","TP",-0.072532563336697,0.0390771054901809,0.137011533278394,0.506564964298593,"CPLM",1.01,6,6,0,"TP"
"kefA","ResistanceType","TP",0.0812174701610979,0.0445207702778959,0.142171847422337,0.506564964298593,"CPLM",1.99,6,6,0,"TP"
"malT","ResistanceType","TP",-0.0897976530327534,0.0490273935838135,0.140968610450128,0.506564964298593,"CPLM",1.01,6,6,0,"TP"
"metA","ResistanceType","TP",-0.117692100499162,0.0647112930042303,0.143088752700181,0.506564964298593,"CPLM",1.01,6,6,0,"TP"
"tgt","ResistanceType","TP",-0.0772861439341104,0.0415013387011182,0.136044594838448,0.506564964298593,"CPLM",1.01,6,6,0,"TP"
