ID_REF	Parent strain_rep1	Parent strain_rep2	Cefoperazone (CPZ) resistant strain_Line1	Cefoperazone (CPZ) resistant strain_Line2	Cefoperazone (CPZ) resistant strain_Line3	Cefoperazone (CPZ) resistant strain_Line4	Cefixime (CFIX) resistant strain_Line1	Cefixime (CFIX) resistant strain_Line2	Cefixime (CFIX) resistant strain_Line3	Cefixime (CFIX) resistant strain_Line4	Amikacin (AMK) resistant strain_Line1	Amikacin (AMK) resistant strain_Line2	Amikacin (AMK) resistant strain_Line3	Amikacin (AMK) resistant strain_Line4	Neomycin (NM) resistant strain_Line1	Neomycin (NM) resistant strain_Line2	Neomycin (NM) resistant strain_Line3	Neomycin (NM) resistant strain_Line4	Doxycycline (DOXY) resistant strain_Line1	Doxycycline (DOXY) resistant strain_Line2	Doxycycline (DOXY) resistant strain_Line3	Doxycycline (DOXY) resistant strain_Line4	Chloramphenicol (CP) resistant strain_Line1	Chloramphenicol (CP) resistant strain_Line2	Chloramphenicol (CP) resistant strain_Line3	Chloramphenicol (CP) resistant strain_Line4	Azithromycin (AZM) resistant strain_Line1	Azithromycin (AZM) resistant strain_Line2	Azithromycin (AZM) resistant strain_Line3	Azithromycin (AZM) resistant strain_Line4	Trimethoprim (TP) resistant strain_Line1	Trimethoprim (TP) resistant strain_Line2	Trimethoprim (TP) resistant strain_Line3	Trimethoprim (TP) resistant strain_Line4	Enoxacin (ENX) resistant strain_Line1	Enoxacin (ENX) resistant strain_Line2	Enoxacin (ENX) resistant strain_Line3	Enoxacin (ENX) resistant strain_Line4	Ciprofloxacin (CPFX) resistant strain_Line1	Ciprofloxacin (CPFX) resistant strain_Line2	Ciprofloxacin (CPFX) resistant strain_Line3	Ciprofloxacin (CPFX) resistant strain_Line4
ybeM	212.2160988	221.4381643	267.9074464	586.190206	193.8578905	212.6388679	267.9074464	244.9532036	182.2042131	240.0624095	168.745815	227.1272762	163.9230474	369.8017179	251.8719952	211.2350745	244.9532036	224.5730524	296.8837345	274.2909012	332.5419667	269.3645762	201.2143774	266.0908798	234.553407	225.6737714	168.0236956	239.0865524	266.4898048	222.9208238	260.8466702	274.2909012	196.3519023	642.8786071	297.4197369	208.9727714	161.7048515	209.3502202	156.0203104	184.1666655	208.6135333	126.1932283
ybeQ	24.82372674	29.88451298	22.07998143	32.13501298	24.42247894	26.29006596	28.24521643	36.081025	27.27962095	31.19212702	24.52968743	23.64337468	19.4950223	49.54837417	26.94471964	29.78426395	25.84188418	25.01302425	35.1140944	37.49023226	34.49489226	39.56173989	22.83921249	26.94471964	43.96786583	46.46461667	21.31770849	34.73329906	37.08082536	32.86121607	32.65077476	43.581515	32.98778512	50.89750036	34.29471321	51.49632429	28.1995578	34.01027333	25.01302425	48.71114643	54.85221643	27.38636349
ybeR	12.54304744	10.20745569	7.776372214	9.904793464	13.31035943	8.316362405	8.695255405	14.9349992	6.104084488	8.21910944	18.16256911	12.43573615	12.24511415	15.57969568	8.092783893	5.681812083	6.780066631	8.424534048	7.957399048	6.104084488	5.93431969	6.238760298	5.18295994	7.872143369	10.0888937	5.80241106	9.75700075	12.26370194	12.09304018	8.074936405	7.567022464	8.368705393	5.469650036	20.94681295	8.632808369	14.9349992	9.644536071	11.32201425	9.279685917	11.08520421	14.91579456	14.15551681
ybeT	13.40402921	15.77372806	17.00785136	31.19212702	27.59094571	27.04119988	20.39623627	29.31442595	17.1520052	23.44375442	24.91236637	13.49697401	23.8660805	18.07807477	29.36842071	25.19707388	18.12980369	19.26956361	31.90760874	36.3307325	22.76678989	23.44375442	25.6174444	25.97962845	35.05544964	32.86121607	20.94681295	31.85748012	25.7889752	29.18480062	26.497595	19.88386745	24.96179506	26.67041667	34.01027333	18.50360524	25.14734348	29.9389375	28.05544526	36.081025	24.71328299	25.51151346
ybeU	23.8660805	22.38039869	26.34701881	42.28960738	24.48207531	28.62119345	23.52827679	27.90288202	22.07998143	29.02150798	28.29203798	31.14379679	23.1975806	29.02150798	25.06104492	21.47928261	26.29006596	28.1995578	35.42768286	30.41036667	32.75145548	27.08461488	22.80629558	20.68676926	30.66086893	22.59951479	25.93288214	29.25067083	27.80631643	38.40567345	24.91236637	21.13477192	29.25067083	28.4251175	35.1140944	34.08074119	26.94471964	32.75145548	34.4160494	29.97965762	31.80318452	31.30000512
ybeX	4302.594619	4240.668631	3437.408393	4210.65306	2209.934583	3246.406571	3188.623036	6175.141583	2795.909095	2990.767643	3925.509774	3188.623036	3323.168774	3317.404381	4755.619702	2738.590429	3824.934583	3257.876905	4015.513619	3726.337881	4574.572524	4261.486738	2910.169298	3448.797155	4037.105607	2544.993667	3241.060143	3093.657476	4075.908917	4201.431274	2147.852369	3480.603679	4251.442512	4366.151821	4378.519071	3345.553631	3002.407738	4463.143679	3425.579548	3936.390464	4813.03906	3634.407083
ybeY	4439.779405	4428.307286	3917.0645	6036.942393	3815.848857	3548.275131	3531.432786	8787.692262	3099.027607	3799.040512	4403.776012	4175.56844	3717.937464	2817.633988	4428.307286	3103.920571	4261.486738	3604.476726	4378.519071	4015.513619	5544.082488	3877.796488	3579.068845	4597.123464	3886.073738	3323.168774	4327.26081	4712.84256	4261.486738	3799.040512	3109.491262	3843.907667	4003.300548	3726.337881	5462.253917	3022.313131	3936.390464	5359.761702	4340.173381	3523.638131	5245.067286	4102.645345
ybeZ	2767.299036	2785.323762	2597.807012	4835.374	2357.812798	2249.877976	2501.61575	6628.766738	2205.442357	2399.607012	2790.388548	2980.239964	2603.767905	1689.908752	2876.042583	1988.435702	2962.84975	2220.4705	3022.313131	2647.86569	3753.04625	2318.325869	2882.257512	3486.930036	2899.663786	2522.03019	2957.461321	3073.20156	2623.909917	2436.171905	2383.45731	2517.938143	2734.281012	2544.993667	4251.442512	2019.397167	2854.187631	3995.178369	3165.666095	2494.246964	3109.491262	2399.607012
ybfA	1308.146257	1273.23161	2090.471988	2132.317238	1769.935	3995.178369	1627.173108	2653.724524	1103.412468	2191.74375	326.2154643	1148.735011	982.3758881	973.7946417	1653.571179	895.0270881	3596.181345	1638.599655	1140.205368	1090.372746	1578.580015	1213.550411	2100.213798	2494.246964	2318.325869	1421.049651	802.1393988	1237.03309	1054.807107	1133.685693	1796.388679	1429.147599	418.0726738	4476.965155	3317.404381	2391.759667	1333.323287	2614.586429	921.4250833	1777.015536	2263.10244	1927.84719
ybfB	4.716027679	4.735437119	4.881084321	4.53432175	4.588233929	4.637337202	4.466969357	4.53432175	4.53432175	4.466969357	4.53432175	4.716027679	4.466969357	4.53432175	4.53432175	4.466969357	4.466969357	4.466969357	4.53432175	4.466969357	4.466969357	4.53432175	4.466969357	4.466969357	4.716027679	4.53432175	4.823405833	4.588233929	5.007625833	4.716027679	4.466969357	4.466969357	4.466969357	4.466969357	4.466969357	4.466969357	4.53432175	4.53432175	4.466969357	4.53432175	4.53432175	4.588233929
ybfC	4.779491655	5.111682786	4.637337202	5.086385488	4.855456905	5.295647452	6.132715119	6.209622	7.121867405	4.823405833	5.837115333	4.637337202	4.839728488	4.870123274	5.284660798	7.397238738	8.995851988	7.456677905	6.132715119	7.102323667	5.856236345	5.856236345	6.611183381	5.496932667	5.058177381	5.93431969	4.588233929	8.074936405	4.53432175	8.515852702	4.979472905	4.735437119	6.347709238	6.298643476	4.588233929	5.648010857	4.735437119	5.856236345	5.898942786	10.50835725	5.76157344	4.735437119
ybfD	5.30564931	5.153071119	5.496932667	5.648010857	7.263798333	5.691692762	4.922139798	6.491639298	7.736127071	6.71138875	5.588668202	7.017912643	4.944238821	5.430752905	4.81199519	8.464203583	6.260118631	5.972327833	6.46005306	9.808254083	6.623727893	6.260118631	7.397238738	6.384092857	6.333960548	7.202863988	5.389990012	9.127261714	8.574104988	6.260118631	6.993712595	4.979472905	5.78473144	5.469650036	6.740609417	5.007625833	6.333960548	5.014739476	6.94333756	7.436246452	5.236457143	6.579414238
ybfE	773.3356798	753.100244	485.6526143	458.3035702	547.7114786	651.4958667	817.8822524	472.9822369	715.732306	716.6802226	1040.518324	487.0170083	643.8932321	1089.12097	723.4023083	684.8267929	636.899581	850.4083476	397.3167417	802.1393988	560.0882964	684.8267929	413.093381	429.1213214	574.4784869	695.3811774	752.4777655	672.8533893	559.3860119	772.2403071	676.4472083	684.8267929	1007.076024	459.9403869	534.7995333	953.6931952	1010.398129	486.309206	1590.01577	1014.238679	669.9667595	864.1170429
ybfF	594.0897083	595.4041833	465.0409321	429.9176	441.1527143	476.8459607	422.0163512	590.2796095	435.7335274	409.8452714	614.5123869	695.3811774	560.7810012	587.0105512	756.7480179	597.7610071	921.4250833	731.7406381	532.251525	570.3720036	532.251525	511.373544	494.8934429	533.411644	730.7662226	996.5807048	723.4023083	606.2454833	616.8484202	587.0105512	554.854044	834.89985	697.0729976	909.260281	475.3042083	643.8932321	572.8423286	617.5860476	709.5308893	946.150125	565.7819726	527.5191155
ybfG	17.6585202	22.59951479	17.48190261	15.63564073	20.52195577	39.85648536	16.45620419	22.55777795	13.17726581	18.23830817	23.35394393	17.3063881	43.11544429	364.5691274	28.0948194	77.47813655	11.98799556	19.73102126	25.3072157	25.67328356	28.35407015	19.35991126	35.54544488	27.68136365	22.59951479	20.83014582	45.84873095	23.03948164	23.52827679	36.41472333	30.66086893	27.59094571	37.56924821	117.520231	28.85880902	34.19986595	41.32053869	29.14238783	53.6334894	49.87899548	70.64088286	62.13949262
ybfH	12.93187519	12.54304744	22.25295132	10.98158448	12.22707815	32.44125819	15.65949492	16.18096773	15.8931409	13.77494082	17.68527857	15.2973329	24.04492226	190.1044679	13.52523925	48.91021107	11.74105817	15.16264723	13.40402921	22.38039869	17.24832812	29.02150798	15.13286283	16.00514774	18.68716458	11.38111896	19.64764431	17.00785136	24.52968743	18.04894169	18.16256911	17.68527857	18.74371435	59.43498179	18.61736431	18.6563722	32.44125819	21.63577213	46.27734357	24.12848494	25.67328356	29.88451298
ybfL	5.869195762	8.125441405	11.59514294	7.314640202	6.661056429	10.0888937	10.52503968	8.574104988	5.869195762	8.732716012	7.202863988	6.611183381	6.693136631	8.368705393	7.585714476	8.925835917	7.824655167	6.132715119	8.190293524	7.314640202	8.443395393	6.639312488	9.826605095	8.962020024	11.21824907	7.42014319	12.74887648	7.712596583	13.72642414	11.10252471	7.550191667	11.13931989	7.476299702	7.476299702	8.61421994	6.661056429	5.972327833	7.397238738	7.476299702	9.768479036	10.31316594	7.476299702
ybfM	27.23928262	27.59094571	20.85912661	20.79428787	18.3338268	24.87351549	25.01302425	21.76620593	32.60813381	28.79989774	31.39705214	18.74371435	24.37092724	35.70767333	27.38636349	25.06104492	25.46290479	29.71408107	23.69023564	28.9582756	26.94471964	30.77620338	31.51370262	31.80318452	23.03948164	28.14969168	31.51370262	26.497595	24.96179506	27.27962095	29.4804056	52.50308869	32.49548012	55.85040071	22.25295132	46.27734357	32.13501298	24.18980614	27.04119988	25.88114512	27.68136365	28.14969168
ybfN	42.54870012	40.65266048	50.6482194	49.73083917	32.79905202	54.85221643	50.36494286	57.50565786	38.5292619	60.05375155	50.6482194	49.21923988	46.14542512	87.76987964	69.92016155	50.36494286	69.92016155	46.54178845	78.8204419	85.85887143	69.36101131	63.4514794	74.38982726	47.15113107	58.11174202	58.11174202	62.60181488	57.16737012	69.64363833	59.84606905	66.23892286	79.56721714	48.99613476	74.10349857	43.47609179	79.71770738	44.87908369	51.57408393	62.36882619	70.05993798	109.0655183	42.13937214
ybfO	9.560891881	12.31099057	14.28732277	12.1853666	10.38697219	10.06846037	15.25069195	14.15551681	13.31035943	10.6590065	10.2446252	10.87364365	9.947062583	8.237066833	13.86536601	13.21535842	13.17726581	9.31950619	11.13931989	16.51922699	18.40069037	12.24511415	12.06895379	11.65361646	12.70785205	16.48590952	10.22567532	9.2979085	11.69995311	22.16305751	15.95178175	17.3063881	13.43577261	15.40659194	12.60648773	10.70190218	16.12273573	12.43573615	15.19586168	13.33406751	12.39351821	11.49850943
ybfP	132.7928486	126.1932283	94.43119214	77.14016869	57.60150155	128.6478807	97.6503481	85.01140286	113.6654902	89.89474548	95.2336425	94.43119214	82.30594333	81.12495496	104.6693015	83.67505583	58.33240083	106.7389368	88.47648036	164.205884	99.34359833	167.2675024	99.16117214	110.2815223	48.91021107	92.29765135	155.6667732	102.137185	120.9669349	112.1979793	72.70498857	104.6693015	144.6439061	99.34359833	73.41087738	111.1704986	86.23055988	99.95451774	132.1491157	136.5149118	447.2018274	64.08604869
ybfQ	5.253321429	5.509123821	8.845606548	5.529343393	5.722289321	5.648010857	4.979472905	4.979472905	5.169830202	5.746731179	5.095379964	5.440708655	5.746731179	5.529343393	5.058177381	5.18295994	4.855456905	5.456576952	4.823405833	5.236457143	5.068772917	5.26456275	5.440708655	5.058177381	5.041157274	5.325318929	7.776372214	5.547613274	8.403755631	7.42014319	5.340668405	5.825602643	5.220239976	5.401023714	5.521334821	5.556148298	5.206237345	5.509123821	4.909861833	5.169830202	5.354608917	5.509123821
ybgA	1124.514923	1104.648661	2343.030012	3103.920571	1678.617669	2647.86569	1710.16535	2213.435655	996.5807048	1743.867071	417.3595	1392.359789	886.6251548	914.66875	1458.553675	873.6470119	2752.278286	1247.980302	2002.181012	1128.007321	1645.249021	1555.848004	1402.969267	1960.19875	1545.615888	949.402619	910.1207274	1305.134917	1158.991335	1005.928967	1204.901452	988.994206	510.788381	2747.053667	2785.323762	1063.532307	1078.769685	1879.255512	779.93475	1011.620615	2968.631048	1505.418214
ybgC	2063.048631	1971.273429	1838.460321	1271.073395	1942.89375	1982.564032	1847.04808	1656.655929	1767.830964	1870.57325	1551.211392	1424.633202	1464.336798	1294.673611	1743.867071	1555.848004	2081.563	1619.81026	1715.719623	1974.563917	1366.213539	1988.435702	1549.252688	1689.908752	2132.317238	1428.044293	1996.9295	1667.071169	1855.079214	1968.404345	1437.591367	1547.492401	3016.910274	2084.490524	1273.23161	1876.372738	1931.496155	1910.927952	1723.228119	1927.84719	1206.331506	1748.872893
ybgD	12.88802074	11.0223656	18.83761067	14.20710656	25.25065232	16.428928	18.57284171	22.25295132	23.90414675	16.18096773	23.95423607	14.15551681	23.72527536	20.6179053	19.81710048	20.48100506	15.50306744	14.96356211	19.35991126	22.83921249	20.05186398	27.80631643	10.67749692	15.65949492	18.9041815	16.97275602	21.47928261	20.39623627	16.866313	24.91236637	40.80199405	25.01302425	20.52195577	22.55777795	14.20710656	25.14734348	26.07404381	15.53019146	20.71561506	22.2089939	32.07907381	21.13477192
ybgE	2888.646452	2945.474607	4542.08475	3208.791595	2309.810738	2567.930155	2632.994381	2984.795583	2910.169298	2522.03019	2683.664048	5229.987476	2416.202655	2580.065333	4634.67931	4799.697631	3843.907667	10284.72546	2051.88494	2289.855107	2899.663786	2240.531833	12080.33225	6995.353202	3016.910274	4085.419488	2232.377143	2063.048631	3038.170036	2294.571262	2116.173488	2087.288202	2305.690024	2822.565262	1962.700262	2289.855107	3052.482548	3516.778595	2926.005881	2763.118262	2103.498107	1898.68881
ybgF	6302.6085	6341.176214	6077.74594	4327.26081	4229.183845	5610.09606	5462.253917	6480.064726	5645.341083	4201.431274	6423.199714	4998.989786	4620.948845	5093.797452	6518.410679	3867.891262	5818.342393	6077.74594	5803.025952	6915.819214	5229.987476	6628.766738	5169.304738	5996.703214	6341.176214	5841.166881	6423.199714	4646.5025	6757.960083	6563.257583	6363.59406	3676.700381	6995.353202	5996.703214	2951.074107	6402.890702	5409.503524	7392.489393	5359.761702	8337.962631	6113.947464	4712.84256
ybgH	755.8899417	765.9386857	319.6597238	404.4317131	409.8452714	3330.763369	841.4049393	395.9196357	452.1526369	948.3054881	636.0059452	669.9667595	669.0611702	417.3595	552.2264131	691.3738214	424.6721702	573.7653095	673.8415619	670.6985012	799.2337833	1375.059364	2372.760083	397.9113048	545.8159155	517.1088524	391.6388976	1296.753469	916.8380167	891.3214119	792.5287	425.356931	409.8452714	316.3233119	669.0611702	545.8159155	513.4711786	741.003306	431.2823417	548.7944869	230.0360738	308.4296726
ybgI	2259.877595	2270.382643	2167.20656	2072.795095	1789.194171	1763.391881	1320.969375	2485.55331	1378.849501	1855.079214	1847.04808	1765.767152	2016.449417	1692.390429	2122.411167	1703.401167	2100.213798	1471.164237	2246.56275	1912.893583	1876.372738	1651.197679	2249.877976	1991.573155	1833.476798	1873.669845	1613.776318	2122.411167	2125.867714	1692.390429	2013.369036	1901.044405	1991.573155	2243.888286	1471.164237	1169.666712	1668.949017	1994.052667	1147.417594	2147.852369	1315.200506	1144.697239
ybgJ	1617.348975	1601.63589	1421.049651	1147.417594	1138.751426	1197.670137	856.48055	1334.778146	811.9261655	1273.23161	1227.643652	1433.108071	1313.371865	1445.543113	1375.059364	1212.174029	1369.957845	1176.377144	1450.881917	1354.6875	1226.5415	1329.625549	1143.209142	1084.607317	904.4074881	1122.855848	1105.865105	1447.075655	1437.591367	1081.912887	1075.044544	1030.133551	1244.766108	1313.371865	864.1170429	937.6273	985.1315536	1171.781936	857.6900036	1488.65201	959.6554226	699.54705
ybgK	1960.19875	2002.181012	1945.623262	1571.120348	1551.211392	1601.63589	1145.885292	1865.76925	1073.077024	1685.425369	1779.93508	2007.466024	1760.635712	2055.618774	1741.76389	1685.425369	1833.476798	1449.135519	1893.801595	1835.48306	1567.618949	1893.801595	1350.783017	1375.059364	1254.61409	1284.104481	1430.954938	1903.069405	1905.199976	1386.533076	1471.164237	1267.273792	1633.607312	1769.935	1018.818199	1434.811649	1311.777826	1631.220476	1193.03645	2002.181012	1441.789552	889.2035214
ybgL	1951.915831	1923.311351	1774.501714	1244.766108	1495.38629	1860.393738	1122.855848	1396.16677	1056.370439	1717.720475	2623.909917	2743.629345	2194.404929	3371.482631	2494.246964	2422.722262	2270.382643	1814.761071	2671.139071	3093.657476	2173.703024	3093.657476	1441.789552	1682.994702	1148.735011	1469.430313	1705.643207	2038.875262	2346.598548	1452.448279	1173.165546	1273.23161	1849.259238	1659.038595	1203.658462	1543.883723	1154.821261	1363.104092	1473.578101	2460.442095	2240.531833	891.3214119
ybgO	30.55023702	20.36579813	29.97965762	42.35730726	26.03245493	27.33514286	44.04029512	37.36482095	28.73069	32.07907381	41.12293036	32.38506143	32.13501298	47.72012786	27.54300936	31.90760874	23.14494323	28.29203798	43.82509595	37.08082536	38.74541024	27.38636349	33.21662774	24.96179506	47.89627798	32.07907381	35.54544488	35.35535301	31.66768179	34.85244012	48.7660256	25.06104492	33.76002717	40.72608857	26.78062917	47.72012786	33.21662774	40.72608857	39.56173989	39.68561726	51.35026333	18.57284171
ybgP	33.69775745	28.1995578	40.05120274	42.50253488	28.4251175	48.05767095	43.47609179	39.92047095	32.69900238	42.41969381	48.620235	43.581515	38.61993905	43.77155464	53.6334894	36.55757155	44.32789333	46.62150607	42.07778214	44.72391226	46.35995	38.86754214	39.56173989	36.95773119	57.91455964	47.79703143	48.71114643	48.620235	46.14542512	38.80425488	44.38396095	36.69033714	42.02540702	44.19498869	37.21841655	66.92289869	40.05120274	41.89340786	50.00718036	43.47609179	54.40493595	36.62268024
ybgQ	29.25067083	44.26848226	34.29471321	26.99555738	34.01027333	36.3307325	30.41036667	27.80631643	27.23928262	23.64337468	28.0948194	35.70767333	30.23855095	35.63983405	32.49548012	21.13477192	34.19986595	33.76002717	33.36621726	27.68136365	19.38808996	31.30000512	34.66951631	29.9389375	26.88329521	30.8824731	23.44375442	30.8824731	29.14238783	29.88451298	33.29810464	40.94976702	38.31256131	40.12286012	28.14969168	33.15172369	34.13417917	22.38039869	35.29689679	31.55367476	28.671395	31.66768179
ybgS	514.234581	495.475625	4229.183845	10432.20315	4210.65306	992.4092095	3710.908512	1224.675267	1318.883307	4281.283333	313.3903976	811.9261655	797.343019	225.6737714	447.2018274	682.3451071	761.1711071	737.1714238	11114.01036	609.3732012	663.9034726	672.8533893	11114.01036	11053.40654	768.2081393	8987.317	370.3796036	758.7880476	766.9553786	374.4462548	1036.825249	1315.200506	616.8484202	8304.712262	4985.202202	391.6388976	1678.617669	375.0540012	1327.383002	1156.218061	982.3758881	742.1574429
ybgT	4055.958083	4075.908917	5677.826571	3959.165893	3165.666095	3159.91956	3225.563512	3548.275131	3251.558536	3409.178155	3464.833476	7490.892821	2996.481143	4210.65306	6687.871595	6150.398179	6057.065833	17078.29571	2443.872429	3012.382345	4190.284667	2882.257512	14086.34594	8159.930048	2848.721524	3877.796488	2747.053667	2719.198202	3685.323548	2693.512083	2365.452476	2318.325869	2559.20819	2931.182298	2931.182298	2469.179381	3627.193821	3717.937464	3203.46525	3508.991345	2822.565262	2249.877976
ybhA	545.8159155	543.9588381	440.4553179	292.1138583	582.4911274	735.820519	314.6070071	448.451244	547.0517429	407.368469	413.093381	406.8991571	468.0913762	496.1189738	684.1426631	580.2249333	649.526431	934.9131048	360.8570262	411.8108107	415.3878702	399.340869	1005.928967	650.3443536	584.7708548	1131.191563	378.8382083	505.8577476	504.8443143	557.2139214	891.3214119	578.3369012	622.998775	483.8442036	235.9471857	523.2735857	328.340381	696.39945	563.1939643	756.7480179	284.142531	252.697675
ybhB	729.7031321	701.2061071	2019.397167	2259.877595	1260.669062	1345.761724	2069.31594	1049.703886	818.7477298	1624.391857	635.2937095	1118.058501	986.5640476	739.1611345	860.6846536	1181.860914	833.7872917	846.7274702	2485.55331	1035.427275	1651.197679	1262.393052	820.9617381	1396.16677	856.48055	1237.03309	905.4507929	1031.503637	977.5692417	787.0648786	1746.372631	919.3339179	1499.796275	1867.887988	1271.073395	531.8459667	1065.179986	880.6584905	837.145731	304.8538988	856.48055	672.8533893
ybhC	2549.792655	2554.581762	1308.146257	952.6549083	1202.142618	1583.197327	1066.868482	1689.908752	1779.93508	1250.99227	1743.867071	1315.200506	1696.83556	1197.670137	1974.563917	1642.955893	2116.173488	2066.703905	1061.85992	1661.231714	1736.83043	1665.1465	1327.383002	1540.17914	1513.787638	1503.344506	1608.336562	1841.000881	2253.031238	2150.153917	1656.655929	1743.867071	3486.930036	1180.505473	667.3882893	1075.044544	1515.466718	1547.492401	1141.645649	2931.182298	713.7506143	910.9366667
ybhD	10.64053155	12.80417254	11.42099581	13.07052775	9.15794675	12.46022446	15.46045968	20.05186398	12.1853666	12.97529682	19.42918351	12.00412706	15.38178207	12.11552562	15.42886462	18.86721002	14.78653518	12.46022446	20.52195577	18.57284171	17.37430061	15.16264723	16.05884093	11.90369608	17.71481096	22.83921249	29.18480062	20.94681295	16.21245262	17.74699965	16.34290904	16.54697075	15.19586168	17.45183277	13.82466867	23.69023564	22.99036863	15.2973329	29.53376452	15.63564073	27.27962095	20.68676926
ybhE	700.5429762	703.9140286	998.9225214	1707.616679	776.3236048	687.1022774	622.998775	733.7206798	577.7039595	699.54705	584.7708548	678.2885167	620.8344274	507.8252679	718.4911083	851.408231	900.9561393	665.6621	1179.222706	624.5136274	1128.007321	658.148269	1184.72903	1388.505504	539.8144631	1617.348975	711.9928845	747.7585679	838.3475702	698.6572631	599.0861012	681.5353119	727.4402762	1084.607317	1069.512367	396.6304345	693.3933595	660.664975	781.573656	777.185981	376.9060417	489.0006667
ybhF	428.3247286	412.3401464	576.2137476	657.3591321	559.3860119	296.343569	538.2744964	496.9225786	360.8570262	431.2823417	468.0913762	543.9588381	453.4155631	378.3440357	372.489675	413.093381	447.9728643	384.758844	512.7059774	414.8782369	521.897175	471.4922655	364.5691274	521.0721905	496.9225786	307.9430869	432.7571917	442.432281	437.775794	349.4574095	339.7866786	337.058494	463.6858762	493.6612905	774.4040024	578.3369012	451.5600167	493.0486321	390.2206738	404.4317131	515.4858845	424.6721702
ybhG	322.444019	320.2736298	513.4711786	584.7708548	489.6225321	248.6983917	466.8085905	416.1313774	296.8837345	333.083944	348.8331917	474.7742262	396.6304345	203.1707488	308.4296726	328.8917905	406.3852679	313.3903976	411.8108107	350.6557202	389.3861405	334.1966643	335.9025774	447.9728643	383.240519	273.866181	354.3991536	369.8017179	341.4853619	279.263344	311.8136143	294.1547679	425.8900619	375.0540012	592.6356464	363.9062238	388.7465476	381.2420345	312.2827417	336.4972274	267.9074464	310.6603952
ybhH	9.75700075	11.15693276	6.088802631	12.88802074	11.39516937	11.55065377	10.64053155	8.060495619	12.11552562	11.69995311	15.50306744	12.74887648	13.23918527	13.84331107	8.29831431	15.38178207	13.13769157	12.78141475	12.02620863	12.16478657	9.454078714	10.50835725	11.98799556	14.52946425	13.0497166	11.59514294	12.2107529	8.477376714	8.753700262	11.83373998	11.67526077	19.05003785	11.0223656	21.51849849	12.70785205	21.86119037	13.84331107	13.89122526	15.13286283	12.06895379	10.74506235	14.65239857
ybhI	18.47116071	16.15638694	16.34290904	16.80977635	13.3549654	12.82178831	16.71146335	19.84894145	8.109250548	9.808254083	19.05003785	17.94599029	17.12741325	20.83014582	16.54697075	9.473797738	17.99794799	15.74998062	17.37430061	17.68527857	8.962020024	15.77372806	13.31035943	14.13425107	17.68527857	12.72494013	16.51922699	22.03856694	15.030919	16.67805148	16.60452198	12.32927607	14.33647642	16.09035448	12.51841344	33.49078298	19.57055696	19.4950223	15.40659194	15.16264723	18.9041815	21.60597004
ybhJ	44.38396095	46.27734357	44.65508131	37.82259679	39.10407643	45.69868583	34.49489226	45.34279488	29.71408107	28.05544526	65.55483726	62.48289929	48.91021107	67.87898929	32.86121607	79.71770738	43.02837357	57.6793494	34.13417917	35.42768286	37.44083595	42.07778214	47.09255179	32.93221774	40.874155	41.45651679	43.581515	31.14379679	40.46459833	42.28960738	31.61387833	80.93399464	43.40186798	61.4865425	38.46803	66.0250044	66.56036964	43.32167429	46.54178845	48.29391631	44.5055694	47.79703143
ybhK	289.1013649	306.5850619	339.2948417	214.7930107	242.3918024	346.2871095	227.1272762	239.0865524	252.697675	217.6183333	277.6982048	224.5730524	238.2725524	497.8681679	374.4462548	289.5778667	369.8017179	405.036406	530.297219	394.6342619	272.9459107	353.2968512	781.573656	514.9392988	510.788381	539.1191202	236.3929477	294.1547679	316.3233119	289.5778667	383.9944155	251.4851417	216.633631	286.2296417	178.1362612	339.7866786	188.0754488	292.6737464	240.0624095	348.0812369	513.4711786	151.0053329
ybhL	852.5583083	898.8989655	1739.270095	2817.633988	1264.190764	1536.164237	1541.806927	1278.50786	478.9710155	1454.323575	1097.396242	1408.780235	1310.195714	802.1393988	1327.383002	1547.492401	1703.401167	1316.768508	1083.075142	981.064925	1520.102975	919.3339179	256.8495274	409.8452714	1329.625549	353.8894143	1375.059364	1553.448745	1039.189915	1105.865105	2016.449417	6302.6085	1905.199976	3710.908512	1760.635712	790.1014298	1103.412468	1095.694114	1137.691405	562.213544	1281.904983	1189.46823
ybhM	46.01088952	42.35730726	54.40493595	72.70498857	43.96786583	55.15608976	58.02763845	59.33418345	35.35535301	49.73083917	40.59185167	55.3837231	44.56941155	42.35730726	23.8660805	31.66768179	19.05003785	39.16919036	48.620235	45.25296679	35.95546893	46.06803024	19.16902508	31.90760874	61.76784536	23.1975806	49.11478333	54.94741679	46.68428702	45.5163381	50.00718036	76.25797143	61.34413988	148.7512863	66.68034512	63.11406738	56.03106571	55.95823429	46.68428702	38.31256131	103.45907	40.94976702
ybhN	219.9487226	213.8673464	277.6982048	932.4328583	275.7659988	192.532644	290.5794071	273.3373905	274.2909012	297.4197369	127.9175462	285.7058429	226.4628881	121.6943243	162.1234224	149.9415118	156.0203104	152.2267493	576.2137476	223.7747583	436.3611071	300.4075845	388.7465476	547.0517429	192.532644	385.8413071	192.8780167	219.9487226	298.8788131	189.7514429	143.2164082	140.328329	180.3058714	388.2777869	594.6562274	141.1510664	224.5730524	244.1675286	111.1704986	103.0111367	247.4217786	145.874041
