feature	metadata	value	coef	stderr	pval	qval	base.model	tweedie.index	N	N.not.zero	percent.zero
yehX	ResistanceType	No	-0.083683016341458	0.0377431689715173	0.0908979125314574	0.218495562392854	CPLM	1.99	6	6	0
yjdC	ResistanceType	No	-0.0620117340340181	0.0281466688192417	0.092326462316705	0.220908978328554	CPLM	1.99	6	6	0
ldcC	ResistanceType	No	-0.0973079314742805	0.0444239282817418	0.0936461134227522	0.222038748567974	CPLM	1.99	6	6	0
rihA	ResistanceType	No	0.148718420701924	0.0678308203557069	0.0934320153006167	0.222038748567974	CPLM	1.01	6	6	0
nanK	ResistanceType	No	-0.0690979491762602	0.0316807208518419	0.0946310034710869	0.222391922451907	CPLM	1.99	6	6	0
narV	ResistanceType	No	-0.205528599326436	0.095045971402339	0.0966275588408676	0.222391922451907	CPLM	1.99	6	6	0
psiF	ResistanceType	No	-0.102017171321367	0.0472423764793013	0.0969497018102326	0.222391922451907	CPLM	1.99	6	6	0
slp	ResistanceType	No	-0.190796607005583	0.0881111056973324	0.0963037783218539	0.222391922451907	CPLM	1.99	6	6	0
sufC	ResistanceType	No	-0.0568032484930682	0.0263233357325527	0.09711688890717	0.222391922451907	CPLM	1.99	6	6	0
yeaH	ResistanceType	No	-0.121565459587821	0.0563525734059394	0.0971903630562721	0.222391922451907	CPLM	1.99	6	6	0
yjgB	ResistanceType	No	-0.162008165288914	0.0749596104305608	0.0967510193353219	0.222391922451907	CPLM	1.99	6	6	0
yodC	ResistanceType	No	-0.062205066436458	0.0285693523731449	0.0950271379139875	0.222391922451907	CPLM	1.99	6	6	0
tsx	ResistanceType	No	0.0923170357586861	0.0430736526874822	0.098728250607468	0.224928710079623	CPLM	1.01	6	6	0
dnaK	ResistanceType	No	0.0712631026483413	0.0335088104843018	0.100580904882606	0.228157550469634	CPLM	1.01	6	6	0
ryeC	ResistanceType	No	0.0930083627837107	0.0445843714682945	0.105291497242916	0.236792895087072	CPLM	1.01	6	6	0
tyrA	ResistanceType	No	0.0941835268546499	0.0451252421071823	0.105167990535004	0.236792895087072	CPLM	1.01	6	6	0
otsB	ResistanceType	No	-0.121657349642871	0.0593202469522943	0.10958360314296	0.244348119348557	CPLM	1.99	6	6	0
yhiN	ResistanceType	No	0.0979224865824149	0.047741288762355	0.1095525291409	0.244348119348557	CPLM	1.01	6	6	0
hybO	ResistanceType	No	-0.0776503394852946	0.0379703304819207	0.110311654866712	0.244929267585412	CPLM	1.99	6	6	0
rbsC	ResistanceType	No	0.164939475430772	0.0809647740897551	0.111300431725047	0.246081967189555	CPLM	1.01	6	6	0
hybD	ResistanceType	No	-0.0624320791467249	0.030792166778338	0.112528459341427	0.247751734012217	CPLM	1.99	6	6	0
argB	ResistanceType	No	0.100288502188681	0.0498525339631208	0.11457617781879	0.250910286024631	CPLM	1.01	6	6	0
malK	ResistanceType	No	0.260673061268288	0.129748098529672	0.114920741690671	0.250910286024631	CPLM	1.01	6	6	0
caiF	ResistanceType	No	0.117952832105731	0.0593754137969401	0.117913461884427	0.253674243134242	CPLM	1.01	6	6	0
gcd	ResistanceType	No	-0.0932780832956751	0.0470421986458653	0.118413537190037	0.253674243134242	CPLM	1.99	6	6	0
narW	ResistanceType	No	-0.236485843313114	0.119170472937967	0.118200619543152	0.253674243134242	CPLM	1.99	6	6	0
treA	ResistanceType	No	-0.102248998812182	0.0516964850700126	0.119091343150808	0.253674243134242	CPLM	1.99	6	6	0
yciF	ResistanceType	No	-0.171356901653826	0.0865536917665095	0.118832083244502	0.253674243134242	CPLM	1.99	6	6	0
yjgR	ResistanceType	No	-0.056532493639068	0.0284920715567129	0.118239149842846	0.253674243134242	CPLM	1.99	6	6	0
ycbL	ResistanceType	No	-0.0563023514628706	0.0285202075339795	0.119603672939893	0.253734107775319	CPLM	1.99	6	6	0
deaD	ResistanceType	No	-0.0477756227282501	0.024549474920351	0.123509580070982	0.260249219404128	CPLM	1.99	6	6	0
fbaB	ResistanceType	No	-0.0942596890570817	0.0484630899271285	0.123668045098527	0.260249219404128	CPLM	1.99	6	6	0
gadW	ResistanceType	No	-0.0587448224378128	0.030608242674143	0.127381675374466	0.265928278470997	CPLM	1.99	6	6	0
proP	ResistanceType	No	-0.0540149142638895	0.0281228798998739	0.127172634598765	0.265928278470997	CPLM	1.99	6	6	0
tsgA	ResistanceType	No	-0.0844548692849791	0.0443040807590372	0.129302859778202	0.268867851284832	CPLM	1.99	6	6	0
arcA	ResistanceType	No	-0.0466471212955745	0.0245301606344485	0.129995258227131	0.269234394566039	CPLM	1.99	6	6	0
otsA	ResistanceType	No	-0.127128381055449	0.0669724620914145	0.130506748511019	0.269234394566039	CPLM	1.99	6	6	0
aldA	ResistanceType	No	0.236137250457224	0.12625525875693	0.134781812171905	0.274808052832989	CPLM	1.01	6	6	0
potA	ResistanceType	No	0.0835792954797631	0.0446365739843075	0.134451189953266	0.274808052832989	CPLM	1.01	6	6	0
sbmC	ResistanceType	No	-0.0563373813301066	0.0300335295675185	0.133927310350611	0.274808052832989	CPLM	1.99	6	6	0
rygB	ResistanceType	No	-0.205781957067523	0.11034358530702	0.135625892882331	0.275457239807525	CPLM	1.99	6	6	0
yjbR	ResistanceType	No	-0.083996149439761	0.0451627084280974	0.136423140514217	0.276006662661968	CPLM	1.99	6	6	0
phr	ResistanceType	No	-0.0553169805065389	0.0298500655304065	0.137485029742208	0.277085213788142	CPLM	1.99	6	6	0
yecE	ResistanceType	No	-0.0525243974713551	0.0285125689229286	0.139250996503142	0.279569050450753	CPLM	1.99	6	6	0
yjeF	ResistanceType	No	-0.0629096779420691	0.0342708989364783	0.140303178492282	0.280606356984563	CPLM	1.99	6	6	0
argG	ResistanceType	No	0.0767001495027408	0.0421859781648945	0.143185647881179	0.280899225101576	CPLM	1.01	6	6	0
glpK	ResistanceType	No	0.138957203199841	0.0768018306586483	0.144665744808601	0.280899225101576	CPLM	1.01	6	6	0
ilvB	ResistanceType	No	0.126925130221919	0.0700204273957643	0.14409643537182	0.280899225101576	CPLM	1.01	6	6	0
ilvN	ResistanceType	No	0.120083329256877	0.0655881483435758	0.141085130683043	0.280899225101576	CPLM	1.01	6	6	0
narY	ResistanceType	No	-0.19076309692005	0.104934445571937	0.143221724678182	0.280899225101576	CPLM	1.99	6	6	0
rbsA	ResistanceType	No	0.155812646058827	0.0861383441970242	0.144738150338598	0.280899225101576	CPLM	1.01	6	6	0
selC	ResistanceType	No	0.096398298670446	0.0530604771340563	0.143415505007559	0.280899225101576	CPLM	1.01	6	6	0
ydcL	ResistanceType	No	-0.0758020565445244	0.0418326391325828	0.144206317242806	0.280899225101576	CPLM	1.99	6	6	0
ydhS	ResistanceType	No	-0.100008090309674	0.0556799285489096	0.146899418474112	0.284041680001604	CPLM	1.99	6	6	0
acnA	ResistanceType	No	-0.0529415015492041	0.0295938039504383	0.148133598783147	0.284078880055528	CPLM	1.99	6	6	0
gadX	ResistanceType	No	-0.0598325080870489	0.033787095651838	0.151286251725456	0.284078880055528	CPLM	1.99	6	6	0
idi	ResistanceType	No	-0.0949467895584254	0.0535218500102639	0.150738043729707	0.284078880055528	CPLM	1.99	6	6	0
IS092	ResistanceType	No	-0.127341580332397	0.0720268393631034	0.151797874838831	0.284078880055528	CPLM	1.99	6	6	0
manX	ResistanceType	No	0.143511434797699	0.0808062512450389	0.150384804873268	0.284078880055528	CPLM	1.01	6	6	0
sucB	ResistanceType	No	0.0833962812969012	0.0471366138529574	0.151572766636146	0.284078880055528	CPLM	1.01	6	6	0
yfiL	ResistanceType	No	-0.0688462281867582	0.0384399759662749	0.147777409409815	0.284078880055528	CPLM	1.99	6	6	0
yghY	ResistanceType	No	-0.150992499598484	0.0853758355284109	0.151693714668843	0.284078880055528	CPLM	1.99	6	6	0
yhiP	ResistanceType	No	-0.126825740650436	0.0710379762032406	0.148758758187077	0.284078880055528	CPLM	1.99	6	6	0
pck	ResistanceType	No	0.105411889870865	0.060186504195452	0.154759208166227	0.288590124836666	CPLM	1.01	6	6	0
manZ	ResistanceType	No	0.122377299570509	0.0706057692824548	0.158080979747368	0.291985673080794	CPLM	1.01	6	6	0
potB	ResistanceType	No	0.0790879300371922	0.0456099032454672	0.157940564196945	0.291985673080794	CPLM	1.01	6	6	0
ryeA	ResistanceType	No	0.0941194495103058	0.0543313063915711	0.158251777013255	0.291985673080794	CPLM	1.01	6	6	0
soxS	ResistanceType	No	0.0749199663893087	0.0433669519211064	0.159132000605311	0.292579537955029	CPLM	1.01	6	6	0
malT	ResistanceType	No	0.15114338252525	0.0878856696708845	0.1605927438269	0.294232859319216	CPLM	1.01	6	6	0
hdhA	ResistanceType	No	-0.0760163946888708	0.0443729040509495	0.161847119346677	0.295497876437835	CPLM	1.99	6	6	0
manY	ResistanceType	No	0.117208977265482	0.0689623907425011	0.16443061008943	0.298161845614955	CPLM	1.01	6	6	0
yciE	ResistanceType	No	-0.167468084941775	0.0985374998583074	0.164444224012828	0.298161845614955	CPLM	1.99	6	6	0
dhaL	ResistanceType	No	0.125494501882718	0.0747361570449335	0.168419377849229	0.304316393079296	CPLM	1.01	6	6	0
narZ	ResistanceType	No	-0.177687692578109	0.106062883583322	0.169184383019646	0.304648167361837	CPLM	1.99	6	6	0
tam	ResistanceType	No	-0.0781808623405342	0.047143050543672	0.17258113976832	0.309700401502054	CPLM	1.99	6	6	0
fadL	ResistanceType	No	0.128178497494987	0.0775654625369932	0.173772377252433	0.310134903082225	CPLM	1.01	6	6	0
pstC	ResistanceType	No	0.094244572021516	0.0570704641975901	0.174006987607202	0.310134903082225	CPLM	1.01	6	6	0
rhlB	ResistanceType	No	0.119601076246763	0.0730016186489874	0.176694345065749	0.313857073947296	CPLM	1.01	6	6	0
cspA	ResistanceType	No	-0.0588584865981124	0.0361702845426112	0.179010895600773	0.316897666536504	CPLM	1.99	6	6	0
blc	ResistanceType	No	-0.0902843837157894	0.055786556922387	0.180889472756473	0.318215524807649	CPLM	1.99	6	6	0
glpF	ResistanceType	No	0.105301603736564	0.0650808565374919	0.180969897695953	0.318215524807649	CPLM	1.01	6	6	0
qor	ResistanceType	No	-0.0556927298873484	0.0345272722485943	0.18203928305562	0.319025365622558	CPLM	1.99	6	6	0
nfi	ResistanceType	No	-0.0506216852172913	0.0314727418284769	0.183023062992992	0.319605065476498	CPLM	1.99	6	6	0
nudC	ResistanceType	No	-0.05432481130288	0.0338302999870379	0.183589932649668	0.319605065476498	CPLM	1.99	6	6	0
fruB	ResistanceType	No	0.117287270785735	0.0735359179755266	0.185948707143951	0.320434340538994	CPLM	1.01	6	6	0
ftn	ResistanceType	No	0.0705760833516488	0.0443981043219044	0.1871238706201	0.320434340538994	CPLM	1.01	6	6	0
ilvG	ResistanceType	No	0.093148126032547	0.0585587714978403	0.186890645383419	0.320434340538994	CPLM	1.01	6	6	0
ygiW	ResistanceType	No	-0.0620391798588479	0.038812681706399	0.185192318537421	0.320434340538994	CPLM	1.99	6	6	0
yhdV	ResistanceType	No	-0.152125567850534	0.0956523559225687	0.186951652137438	0.320434340538994	CPLM	1.99	6	6	0
ygaC	ResistanceType	No	-0.0960065423067833	0.0605406588625736	0.187963793469712	0.320824194717032	CPLM	1.99	6	6	0
dcp	ResistanceType	No	0.118038369362926	0.0747099511841863	0.189267588253757	0.321645646546958	CPLM	1.01	6	6	0
sucC	ResistanceType	No	0.0757439761585869	0.0479956834611827	0.189672719051546	0.321645646546958	CPLM	1.01	6	6	0
sdaC	ResistanceType	No	0.132113317451386	0.083886969162544	0.190399719310635	0.321836944899266	CPLM	1.01	6	6	0
epd	ResistanceType	No	0.0884949134867495	0.0567671888033237	0.194023969661217	0.323288747427068	CPLM	1.01	6	6	0
hchA	ResistanceType	No	-0.0820657882142501	0.0527065655259092	0.194454328642017	0.323288747427068	CPLM	1.99	6	6	0
msyB	ResistanceType	No	-0.0728118078465593	0.0467992660732127	0.194729686942665	0.323288747427068	CPLM	1.99	6	6	0
sufA	ResistanceType	No	-0.0462532049589291	0.0297300216641419	0.194742993725353	0.323288747427068	CPLM	1.99	6	6	0
ygaH	ResistanceType	No	0.129019364512524	0.0829797905811856	0.194960389669759	0.323288747427068	CPLM	1.01	6	6	0
yjgH	ResistanceType	No	-0.072804412123534	0.0465605413344914	0.192941879118636	0.323288747427068	CPLM	1.99	6	6	0
ycbK	ResistanceType	No	-0.0474473374031875	0.0306528376307961	0.196562403219904	0.32457980094866	CPLM	1.99	6	6	0
yobD	ResistanceType	No	0.0895559742007336	0.0579236050962675	0.196977818132966	0.32457980094866	CPLM	1.01	6	6	0
ivbL	ResistanceType	No	0.106048577794766	0.0691116371305495	0.19970576603749	0.328043327284153	CPLM	1.01	6	6	0
aroF	ResistanceType	No	0.069694360136869	0.0457156018799734	0.202061830656155	0.328863774416542	CPLM	1.01	6	6	0
ilvE	ResistanceType	No	0.0727644813145695	0.0476609361969524	0.201539735013914	0.328863774416542	CPLM	1.01	6	6	0
rmf	ResistanceType	No	-0.127315261603137	0.0835177081033298	0.202088044584211	0.328863774416542	CPLM	1.99	6	6	0
dctA	ResistanceType	No	0.180331151815846	0.118638982670177	0.203143590445504	0.328870678146113	CPLM	1.01	6	6	0
ilvG_1	ResistanceType	No	0.0830314651545755	0.0549932850128533	0.20559416875092	0.328870678146113	CPLM	1.01	6	6	0
ptsG	ResistanceType	No	0.128403814411706	0.0848312307280853	0.204675510997282	0.328870678146113	CPLM	1.01	6	6	0
sucA	ResistanceType	No	0.0871039662515805	0.0577320854048708	0.205857981740315	0.328870678146113	CPLM	1.01	6	6	0
yciX_1	ResistanceType	No	0.108297477346599	0.0714534365554493	0.204192898660353	0.328870678146113	CPLM	1.01	6	6	0
ypfG	ResistanceType	No	-0.12637571804592	0.0835460536382128	0.204915268905542	0.328870678146113	CPLM	1.99	6	6	0
csrC	ResistanceType	No	-0.0681709510541305	0.0452806785484896	0.206647976350741	0.329129299719721	CPLM	1.99	6	6	0
ybhN	ResistanceType	No	-0.0648985432508236	0.0432884386183694	0.208193769713947	0.330586470697297	CPLM	1.99	6	6	0
treF	ResistanceType	No	-0.143489323916612	0.096475020638696	0.211139797891587	0.333879595606778	CPLM	1.99	6	6	0
yhhA	ResistanceType	No	-0.110505316158877	0.0743787660776498	0.21154203385773	0.333879595606778	CPLM	1.99	6	6	0
asr	ResistanceType	No	-0.132595753075294	0.0902141653434606	0.215560713338587	0.336846582394166	CPLM	1.99	6	6	0
cpxP	ResistanceType	No	-0.0561230431270241	0.0384980059527077	0.218633055874308	0.336846582394166	CPLM	1.99	6	6	0
ggt	ResistanceType	No	-0.0880789211608789	0.0601580410423525	0.217008597906105	0.336846582394166	CPLM	1.99	6	6	0
mscS	ResistanceType	No	-0.0511292377497287	0.0347860784404457	0.215552980378871	0.336846582394166	CPLM	1.99	6	6	0
rdlB	ResistanceType	No	0.0854375207515797	0.0584083008394514	0.217358318995463	0.336846582394166	CPLM	1.01	6	6	0
sucD	ResistanceType	No	0.0731802787130762	0.0500411192007683	0.217450947148409	0.336846582394166	CPLM	1.01	6	6	0
yehZ	ResistanceType	No	-0.0852125801199	0.0583844644085425	0.218196454346505	0.336846582394166	CPLM	1.99	6	6	0
yjbA	ResistanceType	No	-0.153562609190896	0.105497978304925	0.219207413351929	0.336846582394166	CPLM	1.99	6	6	0
yohN	ResistanceType	No	-0.070022555237544	0.0478001843131022	0.216809651976387	0.336846582394166	CPLM	1.99	6	6	0
rspB	ResistanceType	No	0.148868438777948	0.10359266526397	0.224065853638878	0.343305576920386	CPLM	1.01	6	6	0
dhaK	ResistanceType	No	0.121440289718933	0.0855989071307211	0.228978268097883	0.348792478149101	CPLM	1.01	6	6	0
tbpA	ResistanceType	No	0.102497184705317	0.0721407645186519	0.228415530699751	0.348792478149101	CPLM	1.01	6	6	0
yjcB	ResistanceType	No	-0.159754507483434	0.113753002248834	0.232886552732944	0.352695241711163	CPLM	1.99	6	6	0
yphA	ResistanceType	No	-0.0865093567990125	0.0615116447689711	0.232338809062007	0.352695241711163	CPLM	1.99	6	6	0
yciX	ResistanceType	No	0.0977813375836323	0.0703781893636064	0.237060988332873	0.357982587568949	CPLM	1.01	6	6	0
evgS	ResistanceType	No	0.16056676224896	0.116351790731039	0.23969799766407	0.360924571195323	CPLM	1.01	6	6	0
sdhA	ResistanceType	No	0.101822660990325	0.0743132271241266	0.242498690152454	0.364095454555547	CPLM	1.01	6	6	0
osmY	ResistanceType	No	-0.0762030347466633	0.0557297830690275	0.243306962002953	0.36426528025585	CPLM	1.99	6	6	0
sdhD	ResistanceType	No	0.110155231372539	0.0807137153126712	0.244056148884473	0.364345931667987	CPLM	1.01	6	6	0
sdhC	ResistanceType	No	0.0960496452129218	0.0709069905517891	0.247008973925984	0.367706540730727	CPLM	1.01	6	6	0
glnL	ResistanceType	No	0.0840336602510927	0.0635243604824685	0.256440539028006	0.376400118909455	CPLM	1.01	6	6	0
ilvG_2	ResistanceType	No	0.0899074637768427	0.06782878799581	0.255639916960231	0.376400118909455	CPLM	1.01	6	6	0
rspA	ResistanceType	No	0.156888617258346	0.118405630887937	0.255789718411694	0.376400118909455	CPLM	1.01	6	6	0
ygdI	ResistanceType	No	-0.115331069548659	0.0866584861764237	0.254026396446644	0.376400118909455	CPLM	1.99	6	6	0
yhhT	ResistanceType	No	-0.0985103159861917	0.0743558901835175	0.255838314372897	0.376400118909455	CPLM	1.99	6	6	0
tgt	ResistanceType	No	0.0788561190042772	0.0603509580708904	0.261400314506967	0.38154252033886	CPLM	1.01	6	6	0
yiaB	ResistanceType	No	0.264093508892677	0.201780004172726	0.260724732405931	0.38154252033886	CPLM	1.99	6	6	0
hybA	ResistanceType	No	-0.0690877458358398	0.0533918691186682	0.265330391486624	0.384069406461302	CPLM	1.99	6	6	0
purD	ResistanceType	No	0.0521954902878689	0.0402673092653802	0.26462728302726	0.384069406461302	CPLM	1.99	6	6	0
ymgE	ResistanceType	No	-0.0676383621566036	0.0521398111113597	0.264307587277427	0.384069406461302	CPLM	1.99	6	6	0
gltF	ResistanceType	No	0.104253355052134	0.0813514322615754	0.269255957910698	0.386905272055602	CPLM	1.01	6	6	0
rpoS	ResistanceType	No	-0.0720160040850933	0.0562302057848806	0.26950462652728	0.386905272055602	CPLM	1.99	6	6	0
yhbO	ResistanceType	No	-0.148321345155154	0.115621548087641	0.268843951443951	0.386905272055602	CPLM	1.99	6	6	0
dos	ResistanceType	No	-0.0579851221359524	0.0455833799289556	0.272271665398096	0.387691175729897	CPLM	1.99	6	6	0
yceP	ResistanceType	No	-0.060938024260036	0.0478404666230514	0.271724112704378	0.387691175729897	CPLM	1.99	6	6	0
yhjD	ResistanceType	No	-0.0674689572452382	0.0529414401134755	0.27152196857234	0.387691175729897	CPLM	1.99	6	6	0
yahO	ResistanceType	No	-0.0493474559492159	0.0390547020287416	0.275018072312442	0.389628790561052	CPLM	1.99	6	6	0
ybdR	ResistanceType	No	-0.155377537483352	0.122999824146054	0.275119565854178	0.389628790561052	CPLM	1.99	6	6	0
ryhB	ResistanceType	No	0.0629208142013263	0.0504021790382127	0.279974599469102	0.39437282290809	CPLM	1.01	6	6	0
sstT	ResistanceType	No	0.103894526938115	0.0831651299131967	0.279684473597121	0.39437282290809	CPLM	1.01	6	6	0
hybF	ResistanceType	No	-0.0555968871932004	0.0447943276287604	0.282361705484899	0.395006587223197	CPLM	1.99	6	6	0
kdpB	ResistanceType	No	-0.406301070004189	0.327613733697856	0.282686011848662	0.395006587223197	CPLM	1.99	6	6	0
spy	ResistanceType	No	-0.101253894209521	0.0816226571733078	0.282576686318165	0.395006587223197	CPLM	1.99	6	6	0
kdpC	ResistanceType	No	-0.24265163368036	0.197258857037465	0.28605188792797	0.398646779984725	CPLM	1.99	6	6	0
ysgA	ResistanceType	No	-0.0345926131061134	0.0281956483912977	0.287143440622374	0.399106532854441	CPLM	1.99	6	6	0
rygA	ResistanceType	No	-0.14609838676706	0.119859250752332	0.289842381014893	0.401792083734931	CPLM	1.99	6	6	0
yqaE	ResistanceType	No	-0.0372832340418398	0.0307880954087696	0.292562577861048	0.4044928517129	CPLM	1.99	6	6	0
ydeJ	ResistanceType	No	-0.0573119237407939	0.0474393676300124	0.293544441651962	0.4047823353306	CPLM	1.99	6	6	0
thrU	ResistanceType	No	0.0494243231363926	0.0417004941621939	0.301532005331342	0.414705435153867	CPLM	1.99	6	6	0
yciX_2	ResistanceType	No	0.0909009026109533	0.0770516816513937	0.303475252016657	0.416285424232274	CPLM	1.01	6	6	0
yneE	ResistanceType	No	-0.0603366734888343	0.0513536296106386	0.30519136169177	0.41754640607438	CPLM	1.99	6	6	0
ydeI	ResistanceType	No	-0.140951965767063	0.120843225297474	0.308251271589931	0.419541990423698	CPLM	1.99	6	6	0
yjbQ	ResistanceType	No	-0.0500739249602389	0.0428764487742092	0.30772430098333	0.419541990423698	CPLM	1.99	6	6	0
yddV	ResistanceType	No	-0.0592896238845921	0.0510030296043091	0.309672371609797	0.42038425576045	CPLM	1.99	6	6	0
rdlA	ResistanceType	No	0.097737222074502	0.0863344384213696	0.320867360757353	0.434456064694711	CPLM	1.01	6	6	0
ugd	ResistanceType	No	0.211361777759538	0.187544311297605	0.322774482954109	0.435911930587508	CPLM	1.99	6	6	0
dhaH	ResistanceType	No	0.0860913381344346	0.0768559870195722	0.325355554276768	0.438268150234002	CPLM	1.01	6	6	0
ytjA	ResistanceType	No	-0.0712381407259339	0.0639465471727624	0.32769048023945	0.440281568321722	CPLM	1.99	6	6	0
glyT	ResistanceType	No	0.042708762746824	0.0387378364885239	0.332113549822452	0.445083120478171	CPLM	1.99	6	6	0
glnG	ResistanceType	No	0.065766302353688	0.0601825680931419	0.335891104043074	0.448997292139211	CPLM	1.01	6	6	0
mgtA	ResistanceType	No	-0.0682783424567425	0.0630318364942645	0.339635101024917	0.452347035068863	CPLM	1.99	6	6	0
rbsD	ResistanceType	No	0.123124241353403	0.113793438883798	0.34012353400216	0.452347035068863	CPLM	1.01	6	6	0
evgA	ResistanceType	No	0.10535238824949	0.0975968608001697	0.341124706115784	0.452529989885243	CPLM	1.01	6	6	0
argH	ResistanceType	No	0.0512349223268687	0.0479949532869092	0.345887595792803	0.457689646958153	CPLM	1.01	6	6	0
sdhB	ResistanceType	No	0.0798466635645743	0.0751959961160502	0.348162290790461	0.4595391445194	CPLM	1.01	6	6	0
yibT	ResistanceType	No	-0.059487820254045	0.0563251234655935	0.350465506564329	0.461412294708735	CPLM	1.99	6	6	0
ynfD	ResistanceType	No	-0.0379490327594927	0.0360051071050401	0.351342567917529	0.461412294708735	CPLM	1.99	6	6	0
kdpD	ResistanceType	No	-0.12131332344855	0.116375503324485	0.356068854693063	0.465286982192431	CPLM	1.99	6	6	0
rprA	ResistanceType	No	-0.0791020264363938	0.0758693390475218	0.355995428965247	0.465286982192431	CPLM	1.99	6	6	0
rcsC	ResistanceType	No	0.095121378505385	0.0919415002887289	0.359307928757398	0.468351628529544	CPLM	1.01	6	6	0
yhfK	ResistanceType	No	0.134595473174705	0.131030439995285	0.36237834416897	0.471181767604318	CPLM	1.01	6	6	0
katE	ResistanceType	No	-0.0886975084692657	0.0871571864930738	0.366380424159752	0.474181240104138	CPLM	1.99	6	6	0
ynfP	ResistanceType	No	0.14659933534047	0.144091962481347	0.3664950424469	0.474181240104138	CPLM	1.01	6	6	0
ybiV	ResistanceType	No	-0.0387753720640598	0.0386505068010188	0.372516217843717	0.47992559656883	CPLM	1.99	6	6	0
yodA	ResistanceType	No	0.220815084887046	0.22023243341035	0.372766637029607	0.47992559656883	CPLM	1.01	6	6	0
galP	ResistanceType	No	0.0425223530914028	0.0429488642053686	0.37818565025854	0.485709021410478	CPLM	1.01	6	6	0
kdpA	ResistanceType	No	-0.384064689635456	0.390335592226649	0.38085377118673	0.48793979487004	CPLM	1.99	6	6	0
yiaA	ResistanceType	No	0.175682701313467	0.179053740429022	0.382060130817181	0.48829148426391	CPLM	1.99	6	6	0
ybcI	ResistanceType	No	0.145133695720615	0.148379096850243	0.383394305799206	0.488804419072466	CPLM	1.99	6	6	0
kdpF	ResistanceType	No	-0.457118994484984	0.469958180569566	0.385790846610891	0.489477974876772	CPLM	1.99	6	6	0
yodB	ResistanceType	No	0.18839312853436	0.193620920963657	0.385649841565264	0.489477974876772	CPLM	1.01	6	6	0
yedV	ResistanceType	No	0.0620682764428646	0.0641380021653307	0.387979701136868	0.491066095158741	CPLM	1.01	6	6	0
ycaP	ResistanceType	No	-0.07503671065326	0.0780807973569223	0.390966689134595	0.493654325557899	CPLM	1.99	6	6	0
dadX	ResistanceType	No	0.105994168170591	0.110804747679804	0.392946920280209	0.494961986122186	CPLM	1.01	6	6	0
glnA	ResistanceType	No	0.0534009691258067	0.0562103597033999	0.395898213643419	0.496377260748835	CPLM	1.01	6	6	0
ysaB	ResistanceType	No	0.0673816271975851	0.0709375993504987	0.395965066780559	0.496377260748835	CPLM	1.99	6	6	0
yjbH	ResistanceType	No	0.212473089922223	0.224565883299916	0.397646651391365	0.497295573577745	CPLM	1.99	6	6	0
mqo	ResistanceType	No	0.141380157282547	0.155562449075209	0.414845275430804	0.515115934421187	CPLM	1.01	6	6	0
ydeA	ResistanceType	No	-0.0609956765631483	0.0669311047383959	0.413679489032467	0.515115934421187	CPLM	1.99	6	6	0
znuB	ResistanceType	No	0.0920723414990683	0.101181515950806	0.414310909281092	0.515115934421187	CPLM	1.01	6	6	0
inaA	ResistanceType	No	-0.0716549432680013	0.080267998567768	0.422471889429531	0.523345792106558	CPLM	1.99	6	6	0
gltP	ResistanceType	No	0.0808237259221815	0.0908756611283082	0.424049764832465	0.524061501821254	CPLM	1.01	6	6	0
yehY	ResistanceType	No	-0.0328497712139406	0.0372467375545473	0.427614945451634	0.527224073921544	CPLM	1.99	6	6	0
yjbE	ResistanceType	No	0.18200588944133	0.210643915662834	0.436298223562552	0.536667298466614	CPLM	1.99	6	6	0
hybC	ResistanceType	No	-0.0383320233076932	0.0448567747336353	0.440964654437875	0.538966136939563	CPLM	1.99	6	6	0
yceK	ResistanceType	No	-0.0330387990233566	0.0385998389079596	0.44028033565327	0.538966136939563	CPLM	1.99	6	6	0
znuA	ResistanceType	No	0.103835285133552	0.12159290330566	0.441252810586016	0.538966136939563	CPLM	1.01	6	6	0
ivy	ResistanceType	No	-0.0402072244196415	0.0472672207159827	0.442894420585196	0.539713200899169	CPLM	1.99	6	6	0
ybgS	ResistanceType	No	-0.117623132749394	0.140530228265795	0.449687201355371	0.546719474501657	CPLM	1.99	6	6	0
osmB	ResistanceType	No	-0.0496541001343248	0.0595768721528252	0.451468227131986	0.54761423846565	CPLM	1.99	6	6	0
rcsA	ResistanceType	No	0.096986222056902	0.117730302491112	0.456336851649556	0.551238430001889	CPLM	1.99	6	6	0
yjbF	ResistanceType	No	0.197991383225644	0.241074533450994	0.457612055440499	0.551238430001889	CPLM	1.99	6	6	0
yjbG	ResistanceType	No	0.209721009849864	0.255131348702641	0.457243913562876	0.551238430001889	CPLM	1.99	6	6	0
gcvB	ResistanceType	No	-0.0654963381878208	0.0809704926509717	0.463943390626617	0.55758334102832	CPLM	1.99	6	6	0
dppD	ResistanceType	No	0.043566303285339	0.0544551422061498	0.468506328111894	0.561778754990006	CPLM	1.01	6	6	0
ycgK	ResistanceType	No	0.031758001991149	0.0402624486868003	0.474364395659073	0.567504436815877	CPLM	1.01	6	6	0
dadA	ResistanceType	No	0.0833293264508407	0.106186560251102	0.476473828121209	0.56872958071871	CPLM	1.01	6	6	0
osmE	ResistanceType	No	-0.0404212940447217	0.0517836471451706	0.478661067784071	0.569697440715927	CPLM	1.99	6	6	0
znuC	ResistanceType	No	0.081304804877506	0.104362089850712	0.479459105640694	0.569697440715927	CPLM	1.01	6	6	0
